username,score,lag,session_id,primacy,recency,total_comparisons,norm_primacy,norm_recency
uid132,4,5,5,1,0,1,1.0,0.0
uid132,4,6,5,1,0,1,1.0,0.0
uid132,4,7,5,0,1,1,0.0,1.0
uid132,4,8,5,0,1,1,0.0,1.0
uid132,5,1,5,0,2,2,0.0,1.0
uid132,5,2,5,0,1,1,0.0,1.0
uid133,3,1,5,1,1,2,0.5,0.5
uid133,3,4,5,1,0,1,1.0,0.0
uid133,3,5,5,2,0,2,1.0,0.0
uid133,3,6,5,1,0,1,1.0,0.0
uid133,4,1,5,0,1,1,0.0,1.0
uid133,4,3,5,1,0,1,1.0,0.0
uid133,4,4,5,0,1,1,0.0,1.0
uid133,5,3,5,1,0,1,1.0,0.0
uid134,4,1,5,3,0,3,1.0,0.0
uid134,4,2,5,2,0,2,1.0,0.0
uid134,4,3,5,1,1,2,0.5,0.5
uid134,4,4,5,0,1,1,0.0,1.0
uid134,4,5,5,0,1,1,0.0,1.0
uid134,4,6,5,1,0,1,1.0,0.0
uid134,5,1,5,1,0,1,1.0,0.0
uid134,5,2,5,0,1,1,0.0,1.0
uid134,5,3,5,0,1,1,0.0,1.0
uid134,5,5,5,0,1,1,0.0,1.0
uid134,5,6,5,1,0,1,1.0,0.0
uid134,5,8,5,0,1,1,0.0,1.0
uid135,4,1,5,0,1,1,0.0,1.0
uid135,4,2,5,2,1,3,0.6666666666666666,0.3333333333333333
uid135,4,3,5,0,1,1,0.0,1.0
uid135,4,4,5,2,0,2,1.0,0.0
uid135,4,5,5,1,0,1,1.0,0.0
uid135,4,6,5,1,0,1,1.0,0.0
uid135,4,7,5,0,1,1,0.0,1.0
uid135,5,2,5,0,1,1,0.0,1.0
uid135,5,3,5,0,1,1,0.0,1.0
uid135,5,5,5,0,1,1,0.0,1.0
uid136,4,1,5,0,1,1,0.0,1.0
uid136,4,2,5,0,1,1,0.0,1.0
uid136,4,5,5,1,0,1,1.0,0.0
uid136,4,6,5,1,0,1,1.0,0.0
uid136,4,7,5,1,0,1,1.0,0.0
uid136,4,8,5,1,0,1,1.0,0.0
uid136,5,1,5,1,2,3,0.3333333333333333,0.6666666666666666
uid136,5,2,5,0,2,2,0.0,1.0
uid136,5,3,5,0,1,1,0.0,1.0
uid137,4,1,5,1,1,2,0.5,0.5
uid137,4,2,5,1,1,2,0.5,0.5
uid137,4,3,5,1,1,2,0.5,0.5
uid137,4,4,5,0,1,1,0.0,1.0
uid137,4,5,5,0,1,1,0.0,1.0
uid137,4,6,5,1,0,1,1.0,0.0
uid137,4,7,5,0,1,1,0.0,1.0
uid137,5,1,5,0,1,1,0.0,1.0
uid137,5,2,5,1,1,2,0.5,0.5
uid137,5,3,5,0,2,2,0.0,1.0
uid137,5,5,5,0,1,1,0.0,1.0
uid142,3,1,5,0,1,1,0.0,1.0
uid142,4,1,5,0,3,3,0.0,1.0
uid142,4,2,5,0,2,2,0.0,1.0
uid142,4,3,5,1,1,2,0.5,0.5
uid142,4,4,5,1,2,3,0.3333333333333333,0.6666666666666666
uid142,4,5,5,1,1,2,0.5,0.5
uid142,4,6,5,0,1,1,0.0,1.0
uid142,4,7,5,1,0,1,1.0,0.0
uid142,4,8,5,0,1,1,0.0,1.0
uid143,4,1,5,1,4,5,0.2,0.8
uid143,4,2,5,2,2,4,0.5,0.5
uid143,4,3,5,1,3,4,0.25,0.75
uid143,4,4,5,1,2,3,0.3333333333333333,0.6666666666666666
uid143,4,5,5,2,0,2,1.0,0.0
uid143,4,6,5,0,2,2,0.0,1.0
uid143,4,7,5,0,1,1,0.0,1.0
uid143,5,3,5,1,0,1,1.0,0.0
uid144,3,1,5,1,1,2,0.5,0.5
uid144,3,2,5,1,0,1,1.0,0.0
uid144,4,1,5,1,0,1,1.0,0.0
uid144,4,2,5,0,1,1,0.0,1.0
uid144,4,3,5,0,1,1,0.0,1.0
uid144,4,4,5,0,1,1,0.0,1.0
uid144,4,6,5,0,1,1,0.0,1.0
uid144,4,7,5,0,1,1,0.0,1.0
uid144,5,3,5,1,0,1,1.0,0.0
uid145,4,1,5,2,1,3,0.6666666666666666,0.3333333333333333
uid145,4,2,5,1,0,1,1.0,0.0
uid145,4,3,5,1,0,1,1.0,0.0
uid145,4,4,5,1,1,2,0.5,0.5
uid145,4,5,5,2,0,2,1.0,0.0
uid145,4,6,5,1,0,1,1.0,0.0
uid145,5,1,5,0,1,1,0.0,1.0
uid145,5,3,5,1,0,1,1.0,0.0
uid145,5,4,5,1,1,2,0.5,0.5
uid145,5,5,5,1,0,1,1.0,0.0
uid145,5,8,5,1,0,1,1.0,0.0
uid146,4,3,5,1,1,2,0.5,0.5
uid146,4,6,5,1,0,1,1.0,0.0
uid146,5,1,5,1,1,2,0.5,0.5
uid146,5,2,5,2,1,3,0.6666666666666666,0.3333333333333333
uid146,5,3,5,1,3,4,0.25,0.75
uid146,5,4,5,1,0,1,1.0,0.0
uid146,5,5,5,1,1,2,0.5,0.5
uid146,5,6,5,1,1,2,0.5,0.5
uid146,5,8,5,0,1,1,0.0,1.0
uid147,3,6,5,1,0,1,1.0,0.0
uid147,4,2,5,1,1,2,0.5,0.5
uid147,4,4,5,0,1,1,0.0,1.0
uid147,5,1,5,0,1,1,0.0,1.0
uid147,5,2,5,2,0,2,1.0,0.0
uid147,5,3,5,1,1,2,0.5,0.5
uid147,5,5,5,1,0,1,1.0,0.0
uid150,3,1,6,1,0,1,1.0,0.0
uid150,4,1,6,0,1,1,0.0,1.0
uid150,4,3,6,0,1,1,0.0,1.0
uid150,4,4,6,0,1,1,0.0,1.0
uid150,5,2,6,0,1,1,0.0,1.0
uid150,5,7,6,1,0,1,1.0,0.0
uid150,5,9,6,1,0,1,1.0,0.0
uid151,3,1,6,1,0,1,1.0,0.0
uid151,3,2,6,0,1,1,0.0,1.0
uid151,3,3,6,1,0,1,1.0,0.0
uid151,3,4,6,1,0,1,1.0,0.0
uid151,3,5,6,1,0,1,1.0,0.0
uid151,3,6,6,1,0,1,1.0,0.0
uid151,4,3,6,0,1,1,0.0,1.0
uid151,4,4,6,1,0,1,1.0,0.0
uid151,4,7,6,1,0,1,1.0,0.0
uid151,5,4,6,2,0,2,1.0,0.0
uid151,5,8,6,1,0,1,1.0,0.0
uid153,4,1,6,2,1,3,0.6666666666666666,0.3333333333333333
uid153,4,2,6,2,0,2,1.0,0.0
uid153,4,3,6,2,1,3,0.6666666666666666,0.3333333333333333
uid153,4,4,6,2,1,3,0.6666666666666666,0.3333333333333333
uid153,4,5,6,0,1,1,0.0,1.0
uid153,4,6,6,1,0,1,1.0,0.0
uid153,4,7,6,1,0,1,1.0,0.0
uid153,4,8,6,1,0,1,1.0,0.0
uid153,5,2,6,1,0,1,1.0,0.0
uid153,5,4,6,1,0,1,1.0,0.0
uid153,5,6,6,1,0,1,1.0,0.0
uid154,4,2,6,1,0,1,1.0,0.0
uid154,4,4,6,1,0,1,1.0,0.0
uid154,4,6,6,1,0,1,1.0,0.0
uid154,5,1,6,0,2,2,0.0,1.0
uid154,5,2,6,1,3,4,0.25,0.75
uid154,5,3,6,0,2,2,0.0,1.0
uid154,5,4,6,0,3,3,0.0,1.0
uid154,5,5,6,0,1,1,0.0,1.0
uid154,5,6,6,0,2,2,0.0,1.0
uid154,5,8,6,0,1,1,0.0,1.0
uid155,3,2,6,0,1,1,0.0,1.0
uid155,3,5,6,1,0,1,1.0,0.0
uid155,4,1,6,0,1,1,0.0,1.0
uid155,4,4,6,1,1,2,0.5,0.5
uid155,4,5,6,1,1,2,0.5,0.5
uid155,5,1,6,0,1,1,0.0,1.0
uid155,5,4,6,0,1,1,0.0,1.0
uid155,5,5,6,0,1,1,0.0,1.0
uid156,4,4,6,0,1,1,0.0,1.0
uid156,5,2,6,1,0,1,1.0,0.0
uid156,5,3,6,0,1,1,0.0,1.0
uid156,5,4,6,0,1,1,0.0,1.0
uid156,5,6,6,0,1,1,0.0,1.0
uid156,5,7,6,0,1,1,0.0,1.0
uid156,5,9,6,0,1,1,0.0,1.0
uid157,3,2,6,1,0,1,1.0,0.0
uid157,3,5,6,1,0,1,1.0,0.0
uid157,4,4,6,1,0,1,1.0,0.0
uid157,5,1,6,1,0,1,1.0,0.0
uid157,5,2,6,0,3,3,0.0,1.0
uid157,5,3,6,1,0,1,1.0,0.0
uid157,5,4,6,0,2,2,0.0,1.0
uid157,5,5,6,0,1,1,0.0,1.0
uid157,5,6,6,0,1,1,0.0,1.0
uid157,5,7,6,0,1,1,0.0,1.0
uid158,3,2,6,1,0,1,1.0,0.0
uid158,4,1,6,1,0,1,1.0,0.0
uid158,4,2,6,0,1,1,0.0,1.0
uid158,4,3,6,1,0,1,1.0,0.0
uid158,5,1,6,0,1,1,0.0,1.0
uid158,5,2,6,1,1,2,0.5,0.5
uid158,5,3,6,0,2,2,0.0,1.0
uid158,5,4,6,0,2,2,0.0,1.0
uid158,5,5,6,0,1,1,0.0,1.0
uid158,5,6,6,0,1,1,0.0,1.0
uid158,5,8,6,0,1,1,0.0,1.0
uid160,3,1,6,0,1,1,0.0,1.0
uid160,3,2,6,1,0,1,1.0,0.0
uid160,3,3,6,1,0,1,1.0,0.0
uid160,3,4,6,1,0,1,1.0,0.0
uid160,3,5,6,1,0,1,1.0,0.0
uid160,4,1,6,1,0,1,1.0,0.0
uid160,4,3,6,0,1,1,0.0,1.0
uid160,4,4,6,1,0,1,1.0,0.0
uid160,4,5,6,0,1,1,0.0,1.0
uid160,4,6,6,1,0,1,1.0,0.0
uid160,5,5,6,1,0,1,1.0,0.0
uid161,4,1,6,2,0,2,1.0,0.0
uid161,4,2,6,0,1,1,0.0,1.0
uid161,4,3,6,2,0,2,1.0,0.0
uid161,4,4,6,1,0,1,1.0,0.0
uid161,5,1,6,1,1,2,0.5,0.5
uid161,5,2,6,0,2,2,0.0,1.0
uid161,5,3,6,2,0,2,1.0,0.0
uid161,5,4,6,0,1,1,0.0,1.0
uid161,5,5,6,0,1,1,0.0,1.0
uid161,5,6,6,1,0,1,1.0,0.0
uid161,5,7,6,0,1,1,0.0,1.0
uid162,4,2,6,2,1,3,0.6666666666666666,0.3333333333333333
uid162,4,4,6,2,0,2,1.0,0.0
uid162,4,6,6,1,0,1,1.0,0.0
uid162,5,1,6,0,1,1,0.0,1.0
uid162,5,2,6,1,3,4,0.25,0.75
uid162,5,3,6,0,1,1,0.0,1.0
uid162,5,4,6,0,3,3,0.0,1.0
uid162,5,5,6,0,1,1,0.0,1.0
uid162,5,6,6,0,2,2,0.0,1.0
uid162,5,7,6,0,1,1,0.0,1.0
uid162,5,8,6,0,1,1,0.0,1.0
uid162,5,9,6,0,1,1,0.0,1.0
uid163,4,2,6,1,1,2,0.5,0.5
uid163,4,3,6,1,0,1,1.0,0.0
uid163,4,5,6,2,0,2,1.0,0.0
uid163,4,7,6,1,0,1,1.0,0.0
uid163,5,1,6,1,0,1,1.0,0.0
uid163,5,2,6,2,2,4,0.5,0.5
uid163,5,3,6,2,0,2,1.0,0.0
uid163,5,4,6,0,2,2,0.0,1.0
uid163,5,5,6,2,1,3,0.6666666666666666,0.3333333333333333
uid163,5,7,6,1,1,2,0.5,0.5
uid163,5,9,6,0,1,1,0.0,1.0
uid164,3,5,6,0,1,1,0.0,1.0
uid164,4,2,6,0,2,2,0.0,1.0
uid164,4,3,6,1,0,1,1.0,0.0
uid164,4,5,6,1,1,2,0.5,0.5
uid164,4,7,6,0,1,1,0.0,1.0
uid164,5,1,6,1,0,1,1.0,0.0
uid164,5,5,6,0,1,1,0.0,1.0
uid164,5,6,6,0,1,1,0.0,1.0
uid165,3,4,6,1,0,1,1.0,0.0
uid165,4,1,6,2,1,3,0.6666666666666666,0.3333333333333333
uid165,4,2,6,0,2,2,0.0,1.0
uid165,4,3,6,1,0,1,1.0,0.0
uid165,5,1,6,1,1,2,0.5,0.5
uid165,5,2,6,0,2,2,0.0,1.0
uid165,5,3,6,0,1,1,0.0,1.0
uid165,5,4,6,0,1,1,0.0,1.0
uid166,3,1,6,1,1,2,0.5,0.5
uid166,3,2,6,1,1,2,0.5,0.5
uid166,3,3,6,0,1,1,0.0,1.0
uid166,3,4,6,1,0,1,1.0,0.0
uid166,4,1,6,1,0,1,1.0,0.0
uid166,4,8,6,0,1,1,0.0,1.0
uid166,5,1,6,0,1,1,0.0,1.0
uid166,5,2,6,0,1,1,0.0,1.0
uid166,5,3,6,0,1,1,0.0,1.0
uid167,3,2,6,0,1,1,0.0,1.0
uid167,4,1,6,1,0,1,1.0,0.0
uid167,4,2,6,0,1,1,0.0,1.0
uid167,4,3,6,1,0,1,1.0,0.0
uid167,4,4,6,0,1,1,0.0,1.0
uid167,4,6,6,0,1,1,0.0,1.0
uid167,4,7,6,0,1,1,0.0,1.0
uid167,5,2,6,0,1,1,0.0,1.0
uid167,5,7,6,1,0,1,1.0,0.0
uid167,5,9,6,1,0,1,1.0,0.0
uid168,3,2,6,1,1,2,0.5,0.5
uid168,3,3,6,1,0,1,1.0,0.0
uid168,3,4,6,0,1,1,0.0,1.0
uid168,3,5,6,1,0,1,1.0,0.0
uid168,4,2,6,1,1,2,0.5,0.5
uid168,4,4,6,1,0,1,1.0,0.0
uid168,5,2,6,1,0,1,1.0,0.0
uid169,3,1,6,0,1,1,0.0,1.0
uid169,3,2,6,0,1,1,0.0,1.0
uid169,3,3,6,0,1,1,0.0,1.0
uid169,4,1,6,2,1,3,0.6666666666666666,0.3333333333333333
uid169,4,2,6,2,0,2,1.0,0.0
uid169,4,3,6,1,1,2,0.5,0.5
uid169,4,4,6,1,0,1,1.0,0.0
uid169,4,5,6,0,1,1,0.0,1.0
uid169,4,6,6,1,0,1,1.0,0.0
uid169,5,9,6,1,0,1,1.0,0.0
uid170,3,1,6,1,1,2,0.5,0.5
uid170,3,2,6,1,0,1,1.0,0.0
uid170,3,4,6,1,0,1,1.0,0.0
uid170,3,5,6,1,0,1,1.0,0.0
uid170,3,6,6,1,0,1,1.0,0.0
uid170,4,3,6,0,1,1,0.0,1.0
uid170,5,2,6,0,1,1,0.0,1.0
uid170,5,3,6,1,0,1,1.0,0.0
uid170,5,4,6,0,1,1,0.0,1.0
uid170,5,5,6,1,0,1,1.0,0.0
uid170,5,6,6,0,1,1,0.0,1.0
uid170,5,9,6,0,1,1,0.0,1.0
uid171,3,2,6,1,0,1,1.0,0.0
uid171,4,2,6,1,1,2,0.5,0.5
uid171,4,3,6,1,0,1,1.0,0.0
uid171,4,4,6,1,0,1,1.0,0.0
uid171,4,5,6,1,0,1,1.0,0.0
uid171,4,7,6,1,0,1,1.0,0.0
uid171,5,2,6,1,1,2,0.5,0.5
uid171,5,4,6,1,1,2,0.5,0.5
uid171,5,6,6,0,1,1,0.0,1.0
uid171,5,8,6,0,1,1,0.0,1.0
uid172,3,1,6,0,1,1,0.0,1.0
uid172,3,2,6,1,0,1,1.0,0.0
uid172,3,3,6,1,0,1,1.0,0.0
uid172,4,2,6,1,1,2,0.5,0.5
uid172,4,3,6,1,0,1,1.0,0.0
uid172,4,5,6,1,1,2,0.5,0.5
uid172,4,7,6,0,1,1,0.0,1.0
uid172,5,1,6,1,0,1,1.0,0.0
uid172,5,7,6,0,1,1,0.0,1.0
uid172,5,8,6,1,0,1,1.0,0.0
uid173,3,2,6,2,0,2,1.0,0.0
uid173,3,4,6,1,0,1,1.0,0.0
uid173,4,1,6,0,1,1,0.0,1.0
uid173,4,2,6,1,1,2,0.5,0.5
uid173,4,3,6,1,0,1,1.0,0.0
uid173,4,4,6,0,1,1,0.0,1.0
uid173,4,5,6,0,1,1,0.0,1.0
uid173,4,6,6,0,1,1,0.0,1.0
uid173,4,7,6,1,1,2,0.5,0.5
uid173,5,4,6,0,1,1,0.0,1.0
uid174,3,1,6,1,0,1,1.0,0.0
uid174,3,2,6,1,0,1,1.0,0.0
uid174,3,3,6,1,0,1,1.0,0.0
uid174,3,4,6,0,1,1,0.0,1.0
uid174,3,5,6,1,0,1,1.0,0.0
uid174,4,2,6,0,1,1,0.0,1.0
uid174,5,4,6,1,0,1,1.0,0.0
uid175,3,1,6,1,0,1,1.0,0.0
uid175,4,2,6,1,0,1,1.0,0.0
uid175,4,4,6,0,1,1,0.0,1.0
uid175,4,6,6,1,0,1,1.0,0.0
uid175,5,2,6,1,0,1,1.0,0.0
uid175,5,7,6,1,0,1,1.0,0.0
uid175,5,9,6,1,0,1,1.0,0.0
uid177,3,1,6,2,0,2,1.0,0.0
uid177,3,2,6,1,0,1,1.0,0.0
uid177,4,1,6,1,4,5,0.2,0.8
uid177,4,2,6,0,3,3,0.0,1.0
uid177,4,3,6,0,2,2,0.0,1.0
uid177,4,4,6,0,2,2,0.0,1.0
uid177,4,5,6,0,2,2,0.0,1.0
uid177,4,6,6,0,2,2,0.0,1.0
uid177,4,7,6,0,2,2,0.0,1.0
uid177,4,8,6,0,2,2,0.0,1.0
uid178,3,1,6,1,1,2,0.5,0.5
uid178,3,2,6,0,1,1,0.0,1.0
uid178,3,3,6,1,0,1,1.0,0.0
uid178,3,4,6,1,0,1,1.0,0.0
uid178,3,5,6,1,0,1,1.0,0.0
uid178,4,1,6,0,1,1,0.0,1.0
uid178,4,2,6,1,0,1,1.0,0.0
uid178,4,3,6,0,1,1,0.0,1.0
uid178,5,4,6,0,1,1,0.0,1.0
uid178,5,5,6,1,0,1,1.0,0.0
uid178,5,9,6,1,0,1,1.0,0.0
uid179,4,1,6,1,0,1,1.0,0.0
uid179,4,5,6,1,0,1,1.0,0.0
uid179,4,6,6,1,0,1,1.0,0.0
uid179,5,1,6,2,1,3,0.6666666666666666,0.3333333333333333
uid179,5,2,6,2,2,4,0.5,0.5
uid179,5,3,6,1,1,2,0.5,0.5
uid179,5,4,6,1,1,2,0.5,0.5
uid179,5,5,6,1,1,2,0.5,0.5
uid179,5,6,6,1,0,1,1.0,0.0
uid179,5,7,6,1,0,1,1.0,0.0
uid180,4,1,7,4,5,9,0.4444444444444444,0.5555555555555556
uid180,4,2,7,3,5,8,0.375,0.625
uid180,4,3,7,2,5,7,0.2857142857142857,0.7142857142857143
uid180,4,4,7,2,4,6,0.3333333333333333,0.6666666666666666
uid180,4,5,7,2,3,5,0.4,0.6
uid180,4,6,7,1,4,5,0.2,0.8
uid180,4,7,7,1,4,5,0.2,0.8
uid180,4,8,7,1,3,4,0.25,0.75
uid181,3,1,7,1,1,2,0.5,0.5
uid181,3,2,7,0,1,1,0.0,1.0
uid181,3,3,7,1,0,1,1.0,0.0
uid181,3,4,7,1,0,1,1.0,0.0
uid181,3,5,7,0,1,1,0.0,1.0
uid181,4,1,7,0,1,1,0.0,1.0
uid181,4,3,7,1,0,1,1.0,0.0
uid181,4,6,7,1,0,1,1.0,0.0
uid181,4,7,7,1,0,1,1.0,0.0
uid181,5,1,7,0,1,1,0.0,1.0
uid181,5,5,7,0,1,1,0.0,1.0
uid181,5,6,7,0,1,1,0.0,1.0
uid182,3,4,7,1,0,1,1.0,0.0
uid182,4,1,7,3,0,3,1.0,0.0
uid182,4,2,7,0,1,1,0.0,1.0
uid182,4,3,7,1,2,3,0.3333333333333333,0.6666666666666666
uid182,4,4,7,1,2,3,0.3333333333333333,0.6666666666666666
uid182,4,5,7,0,1,1,0.0,1.0
uid182,4,6,7,0,1,1,0.0,1.0
uid182,4,7,7,0,2,2,0.0,1.0
uid182,4,8,7,0,1,1,0.0,1.0
uid182,5,4,7,1,1,2,0.5,0.5
uid182,5,8,7,1,0,1,1.0,0.0
uid184,3,2,7,1,0,1,1.0,0.0
uid184,3,6,7,0,1,1,0.0,1.0
uid184,4,4,7,0,1,1,0.0,1.0
uid184,5,7,7,0,1,1,0.0,1.0
uid186,3,4,7,0,1,1,0.0,1.0
uid186,3,6,7,1,0,1,1.0,0.0
uid186,4,1,7,0,2,2,0.0,1.0
uid186,4,2,7,3,1,4,0.75,0.25
uid186,4,3,7,1,1,2,0.5,0.5
uid186,4,4,7,2,1,3,0.6666666666666666,0.3333333333333333
uid186,4,5,7,1,0,1,1.0,0.0
uid186,4,6,7,1,1,2,0.5,0.5
uid186,4,8,7,1,0,1,1.0,0.0
uid186,5,1,7,0,1,1,0.0,1.0
uid186,5,4,7,0,1,1,0.0,1.0
uid186,5,5,7,0,1,1,0.0,1.0
uid187,4,1,7,1,2,3,0.3333333333333333,0.6666666666666666
uid187,4,2,7,1,3,4,0.25,0.75
uid187,4,3,7,1,2,3,0.3333333333333333,0.6666666666666666
uid187,4,4,7,0,2,2,0.0,1.0
uid187,4,5,7,1,2,3,0.3333333333333333,0.6666666666666666
uid187,4,6,7,0,2,2,0.0,1.0
uid187,4,7,7,0,1,1,0.0,1.0
uid187,4,8,7,0,2,2,0.0,1.0
uid187,5,3,7,0,1,1,0.0,1.0
uid187,5,5,7,0,1,1,0.0,1.0
uid187,5,8,7,0,1,1,0.0,1.0
uid188,3,2,7,1,3,4,0.25,0.75
uid188,3,4,7,1,2,3,0.3333333333333333,0.6666666666666666
uid188,3,6,7,0,2,2,0.0,1.0
uid188,4,1,7,0,1,1,0.0,1.0
uid188,4,2,7,1,1,2,0.5,0.5
uid188,4,3,7,0,1,1,0.0,1.0
uid188,4,4,7,0,1,1,0.0,1.0
uid188,4,6,7,1,1,2,0.5,0.5
uid188,4,7,7,0,1,1,0.0,1.0
uid188,4,8,7,1,0,1,1.0,0.0
uid188,5,6,7,0,1,1,0.0,1.0
uid189,4,2,7,1,1,2,0.5,0.5
uid189,4,4,7,0,2,2,0.0,1.0
uid189,4,6,7,1,0,1,1.0,0.0
uid189,4,8,7,0,1,1,0.0,1.0
uid189,5,1,7,1,0,1,1.0,0.0
uid189,5,5,7,0,1,1,0.0,1.0
uid189,5,6,7,1,0,1,1.0,0.0
uid190,3,1,7,0,1,1,0.0,1.0
uid190,3,2,7,1,0,1,1.0,0.0
uid190,3,3,7,1,0,1,1.0,0.0
uid190,4,1,7,1,2,3,0.3333333333333333,0.6666666666666666
uid190,4,2,7,1,3,4,0.25,0.75
uid190,4,3,7,0,3,3,0.0,1.0
uid190,4,4,7,0,1,1,0.0,1.0
uid190,4,5,7,0,3,3,0.0,1.0
uid190,4,6,7,0,1,1,0.0,1.0
uid190,4,7,7,0,2,2,0.0,1.0
uid190,4,8,7,0,2,2,0.0,1.0
uid190,5,7,7,0,1,1,0.0,1.0
uid192,3,1,7,0,1,1,0.0,1.0
uid192,3,6,7,0,1,1,0.0,1.0
uid192,4,3,7,1,0,1,1.0,0.0
uid192,4,4,7,0,1,1,0.0,1.0
uid192,4,7,7,0,1,1,0.0,1.0
uid195,3,1,7,1,0,1,1.0,0.0
uid195,3,2,7,0,1,1,0.0,1.0
uid195,3,3,7,1,0,1,1.0,0.0
uid195,3,5,7,0,1,1,0.0,1.0
uid195,3,6,7,0,1,1,0.0,1.0
uid195,4,1,7,0,2,2,0.0,1.0
uid195,4,2,7,0,1,1,0.0,1.0
uid195,4,4,7,1,0,1,1.0,0.0
uid195,4,5,7,0,1,1,0.0,1.0
uid195,4,6,7,0,1,1,0.0,1.0
uid196,3,1,7,3,2,5,0.6,0.4
uid196,3,2,7,3,2,5,0.6,0.4
uid196,3,3,7,3,1,4,0.75,0.25
uid196,3,4,7,3,0,3,1.0,0.0
uid196,3,5,7,1,1,2,0.5,0.5
uid196,3,6,7,1,0,1,1.0,0.0
uid196,4,2,7,2,0,2,1.0,0.0
uid196,4,4,7,1,0,1,1.0,0.0
uid197,3,1,7,1,0,1,1.0,0.0
uid197,3,2,7,0,1,1,0.0,1.0
uid197,3,3,7,0,1,1,0.0,1.0
uid197,3,4,7,2,0,2,1.0,0.0
uid197,3,5,7,1,0,1,1.0,0.0
uid197,3,6,7,0,1,1,0.0,1.0
uid197,4,2,7,0,1,1,0.0,1.0
uid197,4,4,7,1,0,1,1.0,0.0
uid197,4,6,7,1,0,1,1.0,0.0
uid197,5,1,7,0,1,1,0.0,1.0
uid197,5,3,7,0,1,1,0.0,1.0
uid197,5,4,7,0,1,1,0.0,1.0
uid197,5,5,7,0,1,1,0.0,1.0
uid197,5,7,7,0,1,1,0.0,1.0
uid197,5,8,7,0,1,1,0.0,1.0
uid198,4,1,7,4,2,6,0.6666666666666666,0.3333333333333333
uid198,4,2,7,1,3,4,0.25,0.75
uid198,4,3,7,1,2,3,0.3333333333333333,0.6666666666666666
uid198,4,4,7,1,1,2,0.5,0.5
uid198,4,5,7,0,3,3,0.0,1.0
uid198,4,6,7,3,1,4,0.75,0.25
uid198,4,7,7,1,2,3,0.3333333333333333,0.6666666666666666
uid198,4,8,7,0,2,2,0.0,1.0
uid199,4,1,7,3,4,7,0.42857142857142855,0.5714285714285714
uid199,4,2,7,3,3,6,0.5,0.5
uid199,4,3,7,4,1,5,0.8,0.2
uid199,4,4,7,3,3,6,0.5,0.5
uid199,4,5,7,2,3,5,0.4,0.6
uid199,4,6,7,2,2,4,0.5,0.5
uid199,4,7,7,3,0,3,1.0,0.0
uid199,4,8,7,2,1,3,0.6666666666666666,0.3333333333333333
uid200,3,6,7,1,0,1,1.0,0.0
uid201,3,1,7,0,2,2,0.0,1.0
uid201,3,2,7,1,0,1,1.0,0.0
uid201,3,3,7,1,0,1,1.0,0.0
uid201,4,1,7,0,1,1,0.0,1.0
uid201,4,3,7,1,1,2,0.5,0.5
uid201,4,4,7,1,1,2,0.5,0.5
uid201,4,7,7,1,0,1,1.0,0.0
uid201,5,1,7,1,0,1,1.0,0.0
uid202,3,1,7,2,2,4,0.5,0.5
uid202,3,2,7,0,2,2,0.0,1.0
uid202,3,3,7,0,1,1,0.0,1.0
uid202,3,4,7,1,0,1,1.0,0.0
uid202,3,5,7,2,0,2,1.0,0.0
uid202,3,6,7,1,1,2,0.5,0.5
uid203,4,1,7,3,4,7,0.42857142857142855,0.5714285714285714
uid203,4,2,7,5,2,7,0.7142857142857143,0.2857142857142857
uid203,4,3,7,2,4,6,0.3333333333333333,0.6666666666666666
uid203,4,4,7,5,1,6,0.8333333333333334,0.16666666666666666
uid203,4,5,7,1,3,4,0.25,0.75
uid203,4,6,7,4,0,4,1.0,0.0
uid203,4,7,7,1,3,4,0.25,0.75
uid203,4,8,7,3,0,3,1.0,0.0
uid203,5,4,7,1,0,1,1.0,0.0
uid205,4,1,7,0,1,1,0.0,1.0
uid205,4,4,7,1,0,1,1.0,0.0
uid205,4,5,7,0,1,1,0.0,1.0
uid205,4,6,7,0,1,1,0.0,1.0
uid205,5,1,7,2,2,4,0.5,0.5
uid205,5,2,7,1,2,3,0.3333333333333333,0.6666666666666666
uid205,5,3,7,0,3,3,0.0,1.0
uid205,5,4,7,0,2,2,0.0,1.0
uid205,5,5,7,0,2,2,0.0,1.0
uid205,5,6,7,0,1,1,0.0,1.0
uid206,3,1,7,1,0,1,1.0,0.0
uid206,3,3,7,1,0,1,1.0,0.0
uid206,3,4,7,1,0,1,1.0,0.0
uid206,4,2,7,1,0,1,1.0,0.0
uid206,5,1,7,0,2,2,0.0,1.0
uid206,5,2,7,1,1,2,0.5,0.5
uid206,5,3,7,0,1,1,0.0,1.0
uid206,5,4,7,0,1,1,0.0,1.0
uid206,5,5,7,0,1,1,0.0,1.0
uid206,5,7,7,0,1,1,0.0,1.0
uid206,5,8,7,0,1,1,0.0,1.0
uid206,5,9,7,0,1,1,0.0,1.0
uid207,3,6,7,1,0,1,1.0,0.0
uid207,4,1,7,0,1,1,0.0,1.0
uid207,4,2,7,1,0,1,1.0,0.0
uid207,4,3,7,1,0,1,1.0,0.0
uid208,3,1,7,0,1,1,0.0,1.0
uid208,3,2,7,1,0,1,1.0,0.0
uid208,3,3,7,0,1,1,0.0,1.0
uid208,4,1,7,0,1,1,0.0,1.0
uid208,4,5,7,1,0,1,1.0,0.0
uid208,4,6,7,1,0,1,1.0,0.0
uid208,5,1,7,1,0,1,1.0,0.0
